created_at,amount_usd,currency,payment_instrument_type,card_brand,issuing_country,authorized
04-26-2021 11:49:53,199858,EUR,PAYMENTCARD,AMEX,US,0
03-29-2021 10:46:46,189831,GBP,PAYMENTCARD,MASTERCARD,US,1
02-24-2021 19:31:56,372660,GBP,PAYMENTCARD,VISA,GB,1
01-25-2021 19:15:24,311790,GBP,APPLEPAY,VISA,GB,1
03-20-2021 17:21:47,306664,USD,PAYMENTCARD,VISA,GB,1
03-31-2021 22:52:19,306214,AUD,KLARNA,VISA,GB,0
01-13-2021 22:26:23,124471,USD,PAYMENTCARD,VISA,GB,0
04-25-2021 10:07:31,169930,AUD,PAYPAL,MASTERCARD,US,1
03-10-2021 09:28:14,131116,USD,PAYMENTCARD,VISA,US,1
01-24-2021 16:14:37,173712,GBP,PAYMENTCARD,VISA,US,1
02-14-2021 08:07:03,326330,SEK,PAYMENTCARD,VISA,GB,1
05-25-2021 01:32:22,167392,AUD,PAYPAL,VISA,GB,1
02-23-2021 23:34:18,14612,USD,GOCARDLESS,AMEX,GB,1
01-15-2021 21:07:11,353345,AUD,PAYMENTCARD,MASTERCARD,GB,1
04-18-2021 01:44:42,225734,USD,GOCARDLESS,AMEX,GB,1
04-15-2021 09:52:09,36249,SEK,PAYMENTCARD,VISA,GB,1
02-09-2021 19:37:21,207983,GBP,PAYPAL,MASTERCARD,GB,0
04-02-2021 10:25:07,193085,EUR,PAYMENTCARD,VISA,GB,1
03-25-2021 20:51:11,206471,USD,APPLEPAY,VISA,US,0
03-12-2021 09:41:53,181037,USD,PAYMENTCARD,MASTERCARD,US,0
01-03-2021 23:03:19,48030,AUD,PAYMENTCARD,VISA,GB,1
02-22-2021 18:24:25,380056,EUR,PAYMENTCARD,VISA,US,0
03-12-2021 23:51:42,237191,USD,PAYMENTCARD,MASTERCARD,US,1
04-27-2021 16:10:48,116579,SEK,PAYMENTCARD,AMEX,GB,1
01-26-2021 21:13:19,226514,GBP,PAYPAL,MASTERCARD,GB,1
02-07-2021 19:41:38,254086,GBP,PAYPAL,VISA,GB,1
01-02-2021 21:08:16,150184,EUR,PAYMENTCARD,MASTERCARD,US,1
01-05-2021 04:13:14,85101,USD,PAYMENTCARD,MASTERCARD,GB,1
04-07-2021 07:45:07,48745,EUR,PAYMENTCARD,MASTERCARD,GB,1
04-04-2021 01:37:55,348422,EUR,PAYPAL,VISA,GB,0
01-20-2021 06:50:24,126144,USD,PAYMENTCARD,AMEX,US,0
03-04-2021 12:07:52,215058,EUR,PAYMENTCARD,VISA,GB,1
01-04-2021 05:23:22,147006,EUR,PAYMENTCARD,VISA,US,1
05-13-2021 03:17:03,135344,GBP,APPLEPAY,VISA,US,0
03-01-2021 22:58:01,232698,GBP,PAYMENTCARD,VISA,US,0
04-28-2021 12:14:33,319817,USD,PAYMENTCARD,MASTERCARD,GB,0
04-06-2021 10:25:06,2288,CAD,PAYMENTCARD,VISA,GB,0
05-02-2021 21:32:14,171764,EUR,PAYMENTCARD,VISA,IE,0
03-19-2021 04:29:50,193995,USD,KLARNA,VISA,GB,0
03-18-2021 15:18:39,101647,GBP,PAYMENTCARD,VISA,GB,1
01-14-2021 05:05:09,364977,AUD,PAYMENTCARD,VISA,GB,1
04-20-2021 02:58:02,113515,GBP,PAYMENTCARD,VISA,GB,0
05-06-2021 18:43:12,360004,EUR,PAYMENTCARD,VISA,GB,1
03-03-2021 01:23:19,124655,EUR,PAYMENTCARD,VISA,GB,1
04-02-2021 19:50:47,284681,GBP,KLARNA,VISA,GB,1
05-03-2021 02:45:32,129503,GBP,PAYMENTCARD,MASTERCARD,GB,1
02-24-2021 15:13:59,296186,EUR,PAYMENTCARD,AMEX,US,0
02-19-2021 06:09:15,168392,USD,PAYPAL,MASTERCARD,US,1
03-17-2021 23:19:02,277932,GBP,PAYMENTCARD,VISA,GB,0
02-07-2021 10:32:57,31425,SEK,PAYMENTCARD,MASTERCARD,GB,1
02-13-2021 05:33:25,73720,GBP,PAYMENTCARD,AMEX,GB,1
03-01-2021 23:54:23,39533,CAD,KLARNA,MASTERCARD,GB,1
04-19-2021 12:31:18,159664,EUR,PAYPAL,VISA,GB,1
01-25-2021 11:38:11,124883,USD,PAYMENTCARD,VISA,GB,0
02-12-2021 10:20:14,332171,GBP,PAYPAL,MASTERCARD,IE,1
01-17-2021 16:53:25,85859,USD,PAYMENTCARD,VISA,GB,1
04-09-2021 13:13:10,184291,USD,PAYMENTCARD,VISA,GB,1
04-09-2021 18:10:19,177451,USD,PAYMENTCARD,MASTERCARD,GB,0
03-10-2021 19:55:07,130914,GBP,KLARNA,VISA,GB,1
01-15-2021 20:56:59,210092,EUR,KLARNA,MASTERCARD,US,0
04-29-2021 10:11:49,301530,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-14-2021 16:40:40,350930,CAD,PAYMENTCARD,VISA,IE,1
04-27-2021 07:18:44,154004,GBP,PAYPAL,VISA,US,0
02-15-2021 14:22:16,162988,USD,PAYMENTCARD,MASTERCARD,US,1
01-21-2021 07:14:55,14780,GBP,PAYPAL,VISA,GB,1
04-03-2021 07:36:25,59114,GBP,PAYMENTCARD,VISA,IE,1
03-24-2021 02:57:23,192646,GBP,PAYMENTCARD,MASTERCARD,GB,0
02-10-2021 18:47:17,15572,EUR,PAYMENTCARD,AMEX,GB,1
02-18-2021 08:14:47,90494,EUR,PAYMENTCARD,VISA,IE,1
03-01-2021 18:48:41,124682,USD,PAYMENTCARD,MASTERCARD,GB,1
02-26-2021 19:44:42,173115,EUR,PAYPAL,MASTERCARD,GB,1
05-19-2021 01:55:42,163790,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-28-2021 18:27:30,155017,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-10-2021 01:38:42,61195,CAD,PAYMENTCARD,VISA,US,1
02-06-2021 07:25:04,373358,USD,PAYPAL,VISA,GB,0
02-04-2021 04:16:48,289844,AUD,KLARNA,VISA,GB,1
05-10-2021 22:17:18,250977,USD,PAYPAL,AMEX,GB,1
04-21-2021 22:23:18,212789,EUR,PAYPAL,MASTERCARD,IE,1
04-24-2021 13:01:53,347038,AUD,PAYMENTCARD,MASTERCARD,GB,1
04-25-2021 16:11:51,108757,USD,PAYMENTCARD,AMEX,GB,1
02-27-2021 18:19:28,90018,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-27-2021 01:54:48,141983,GBP,PAYMENTCARD,VISA,IE,1
04-26-2021 15:41:45,71474,AUD,PAYMENTCARD,VISA,IE,1
01-16-2021 14:05:29,261978,GBP,PAYPAL,MASTERCARD,GB,1
05-19-2021 10:47:38,296075,GBP,PAYMENTCARD,VISA,GB,1
02-18-2021 13:56:37,32118,USD,APPLEPAY,VISA,GB,1
03-03-2021 04:48:49,46411,USD,APPLEPAY,VISA,IE,1
04-09-2021 08:37:05,320248,USD,APPLEPAY,VISA,US,1
03-07-2021 22:49:02,100494,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-04-2021 08:48:01,346639,USD,PAYMENTCARD,MASTERCARD,US,1
02-12-2021 01:47:40,162460,GBP,PAYMENTCARD,VISA,GB,0
04-11-2021 05:32:51,203062,AUD,PAYMENTCARD,MASTERCARD,GB,1
02-03-2021 03:45:05,53184,SEK,PAYMENTCARD,VISA,IE,1
03-25-2021 22:42:07,200348,EUR,APPLEPAY,MASTERCARD,US,1
04-22-2021 19:43:05,369493,EUR,PAYMENTCARD,MASTERCARD,GB,0
05-05-2021 17:38:30,297365,USD,PAYMENTCARD,VISA,GB,0
05-03-2021 19:10:59,44913,GBP,APPLEPAY,VISA,AU,1
02-25-2021 01:41:45,239073,USD,PAYMENTCARD,MASTERCARD,US,1
01-18-2021 13:53:30,297060,USD,PAYMENTCARD,VISA,US,1
05-08-2021 06:47:44,133045,CAD,PAYPAL,VISA,GB,1
05-22-2021 15:24:48,224465,AUD,PAYPAL,VISA,GB,1
05-16-2021 19:03:41,340838,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-14-2021 13:23:22,8294,AUD,APPLEPAY,MASTERCARD,GB,1
02-16-2021 01:58:11,164130,GBP,PAYMENTCARD,VISA,GB,0
01-08-2021 01:20:50,366132,USD,KLARNA,VISA,AU,1
04-26-2021 05:44:32,198243,USD,PAYMENTCARD,MASTERCARD,GB,1
01-03-2021 01:07:56,187965,EUR,APPLEPAY,MASTERCARD,GB,0
03-07-2021 17:35:34,316449,SEK,PAYMENTCARD,MASTERCARD,GB,1
05-14-2021 02:07:15,359629,GBP,PAYMENTCARD,VISA,GB,1
04-17-2021 08:00:04,109352,GBP,PAYPAL,AMEX,US,0
03-07-2021 01:23:03,7169,USD,PAYMENTCARD,VISA,US,1
03-30-2021 14:43:08,228053,EUR,PAYMENTCARD,AMEX,GB,1
05-05-2021 03:17:12,336984,AUD,PAYMENTCARD,VISA,GB,1
05-04-2021 10:29:09,377361,USD,PAYMENTCARD,VISA,GB,1
04-07-2021 17:10:42,70862,USD,PAYPAL,MASTERCARD,GB,0
01-21-2021 02:34:43,43588,CAD,PAYPAL,VISA,GB,0
03-02-2021 18:32:27,43014,EUR,PAYMENTCARD,MASTERCARD,IE,1
03-24-2021 12:18:54,356930,EUR,APPLEPAY,VISA,GB,1
04-08-2021 03:45:40,323061,EUR,PAYMENTCARD,VISA,US,0
01-16-2021 11:29:15,190374,USD,PAYMENTCARD,MASTERCARD,GB,1
01-23-2021 15:57:15,58871,USD,PAYMENTCARD,MASTERCARD,US,1
03-14-2021 20:32:42,293782,EUR,PAYMENTCARD,VISA,IE,1
01-29-2021 12:41:08,270692,EUR,PAYMENTCARD,VISA,AU,0
01-10-2021 13:36:18,315394,AUD,PAYMENTCARD,AMEX,IE,1
05-17-2021 23:28:41,315207,USD,PAYMENTCARD,VISA,US,1
05-23-2021 15:18:45,352279,USD,PAYMENTCARD,AMEX,GB,1
05-30-2021 01:52:11,46622,GBP,PAYMENTCARD,MASTERCARD,IE,1
05-19-2021 05:19:24,99655,USD,PAYMENTCARD,MASTERCARD,GB,1
03-05-2021 21:29:51,231538,GBP,PAYMENTCARD,MASTERCARD,GB,1
02-14-2021 17:26:24,13767,CAD,PAYMENTCARD,VISA,GB,1
03-26-2021 14:48:24,19583,USD,APPLEPAY,VISA,GB,1
05-20-2021 10:39:42,280913,GBP,PAYMENTCARD,VISA,GB,1
02-22-2021 09:30:57,229743,GBP,PAYPAL,MASTERCARD,IE,1
03-23-2021 09:44:25,112066,GBP,PAYPAL,VISA,GB,1
05-13-2021 12:10:48,17520,CAD,PAYMENTCARD,VISA,GB,1
01-09-2021 23:16:25,30717,GBP,PAYMENTCARD,VISA,IE,0
03-10-2021 16:44:48,63773,EUR,KLARNA,VISA,GB,1
02-05-2021 22:58:11,294306,USD,GOCARDLESS,VISA,GB,0
05-13-2021 16:35:23,122929,GBP,PAYPAL,VISA,US,1
04-25-2021 03:13:34,127027,SEK,PAYMENTCARD,VISA,GB,1
04-03-2021 17:32:28,194604,EUR,PAYMENTCARD,VISA,GB,0
04-20-2021 19:52:02,284264,AUD,PAYMENTCARD,VISA,GB,1
04-02-2021 11:54:12,100887,GBP,PAYMENTCARD,MASTERCARD,US,1
01-12-2021 02:57:36,274305,CAD,PAYMENTCARD,MASTERCARD,GB,1
05-23-2021 21:33:36,261340,USD,PAYMENTCARD,VISA,GB,1
03-01-2021 10:42:50,124684,USD,PAYMENTCARD,VISA,GB,1
04-13-2021 17:40:21,322499,CAD,PAYMENTCARD,VISA,GB,1
04-24-2021 18:29:47,332528,GBP,PAYMENTCARD,VISA,GB,0
01-03-2021 12:18:12,17184,USD,APPLEPAY,AMEX,GB,1
03-15-2021 18:08:04,123145,AUD,APPLEPAY,MASTERCARD,US,1
02-16-2021 03:39:25,284901,GBP,KLARNA,MASTERCARD,IE,0
02-02-2021 13:11:09,34226,GBP,PAYMENTCARD,MASTERCARD,US,1
03-26-2021 11:12:40,200429,GBP,PAYMENTCARD,VISA,GB,1
01-09-2021 10:58:57,247987,GBP,PAYPAL,VISA,GB,1
05-04-2021 11:19:39,186966,GBP,PAYMENTCARD,VISA,GB,1
02-02-2021 13:32:51,278336,EUR,PAYMENTCARD,VISA,US,1
04-13-2021 05:36:39,33108,USD,PAYMENTCARD,AMEX,US,1
02-03-2021 18:43:39,172390,SEK,PAYMENTCARD,MASTERCARD,IE,1
02-19-2021 08:06:13,127149,USD,PAYPAL,VISA,GB,1
03-10-2021 00:14:20,280144,USD,PAYPAL,VISA,GB,1
03-29-2021 22:35:15,166470,EUR,PAYMENTCARD,MASTERCARD,US,1
03-02-2021 12:17:58,340912,AUD,PAYMENTCARD,VISA,GB,1
05-08-2021 12:44:06,240910,USD,APPLEPAY,MASTERCARD,US,1
04-15-2021 05:41:56,176578,GBP,PAYMENTCARD,AMEX,US,1
04-08-2021 23:14:56,383532,GBP,PAYMENTCARD,VISA,IE,1
03-01-2021 10:08:50,99417,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-27-2021 04:22:42,15536,GBP,PAYMENTCARD,VISA,US,1
02-10-2021 03:19:35,368777,GBP,PAYPAL,AMEX,GB,1
05-28-2021 11:31:58,346979,GBP,PAYMENTCARD,AMEX,GB,1
04-02-2021 10:03:53,49979,USD,PAYMENTCARD,VISA,GB,1
05-28-2021 10:52:03,45164,USD,PAYMENTCARD,MASTERCARD,GB,1
05-23-2021 03:09:12,38305,EUR,PAYMENTCARD,VISA,US,0
01-17-2021 19:51:31,287905,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-05-2021 12:07:37,381943,GBP,PAYPAL,MASTERCARD,US,1
04-09-2021 20:08:32,372542,GBP,PAYMENTCARD,VISA,GB,1
04-10-2021 04:56:37,351547,USD,PAYMENTCARD,VISA,US,1
02-18-2021 01:47:16,359181,USD,PAYMENTCARD,MASTERCARD,GB,1
04-18-2021 14:17:21,354456,USD,PAYMENTCARD,VISA,US,1
05-09-2021 05:07:38,190518,GBP,PAYMENTCARD,VISA,GB,1
01-06-2021 07:13:09,105465,CAD,APPLEPAY,VISA,IE,1
03-24-2021 09:58:57,238129,USD,PAYMENTCARD,AMEX,GB,0
02-25-2021 23:43:24,84700,EUR,KLARNA,MASTERCARD,GB,1
04-30-2021 16:12:36,240536,USD,PAYMENTCARD,MASTERCARD,US,1
03-20-2021 17:22:47,142878,EUR,PAYMENTCARD,VISA,GB,1
05-10-2021 09:26:52,349729,EUR,PAYPAL,VISA,GB,1
04-16-2021 17:58:10,86156,GBP,PAYMENTCARD,MASTERCARD,GB,1
02-02-2021 13:55:31,233127,GBP,APPLEPAY,VISA,GB,1
03-17-2021 10:20:13,244430,USD,PAYPAL,VISA,US,1
03-16-2021 14:59:03,355991,EUR,APPLEPAY,VISA,US,1
05-19-2021 05:03:23,284879,GBP,PAYPAL,MASTERCARD,GB,1
05-02-2021 19:41:27,171431,EUR,PAYMENTCARD,MASTERCARD,US,1
03-31-2021 03:57:50,182589,GBP,PAYMENTCARD,VISA,GB,1
02-17-2021 03:59:21,216641,EUR,APPLEPAY,VISA,GB,1
03-18-2021 07:41:52,356614,EUR,PAYMENTCARD,MASTERCARD,GB,1
04-14-2021 20:37:12,84460,EUR,PAYMENTCARD,MASTERCARD,IE,0
05-23-2021 23:49:45,80364,GBP,APPLEPAY,MASTERCARD,US,0
03-09-2021 15:54:02,62188,GBP,PAYMENTCARD,VISA,US,1
03-01-2021 05:14:21,131808,AUD,PAYPAL,VISA,GB,0
05-17-2021 10:15:47,307531,GBP,PAYPAL,AMEX,GB,1
01-06-2021 09:18:29,75096,EUR,PAYMENTCARD,VISA,US,1
01-02-2021 16:07:52,271127,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-27-2021 07:55:48,195981,EUR,PAYMENTCARD,VISA,GB,1
03-01-2021 14:42:33,115818,USD,PAYMENTCARD,VISA,GB,1
05-11-2021 01:10:40,371630,CAD,APPLEPAY,MASTERCARD,GB,1
03-01-2021 17:34:02,296027,USD,PAYMENTCARD,MASTERCARD,GB,1
02-18-2021 13:02:56,102065,USD,APPLEPAY,MASTERCARD,GB,1
05-26-2021 12:57:28,175406,GBP,APPLEPAY,VISA,GB,1
01-23-2021 13:17:13,7914,EUR,PAYMENTCARD,VISA,GB,1
01-28-2021 20:38:51,17407,GBP,KLARNA,VISA,GB,1
01-20-2021 06:22:46,332323,GBP,PAYMENTCARD,VISA,GB,1
04-10-2021 05:54:58,120516,USD,PAYMENTCARD,MASTERCARD,US,1
02-06-2021 23:11:51,81767,SEK,APPLEPAY,AMEX,GB,1
04-06-2021 05:34:38,161761,USD,PAYMENTCARD,VISA,GB,1
02-10-2021 02:18:43,5143,EUR,PAYMENTCARD,VISA,US,1
01-09-2021 08:20:25,194551,AUD,PAYMENTCARD,AMEX,US,0
03-30-2021 05:08:05,198944,AUD,KLARNA,VISA,US,0
05-22-2021 13:02:25,128227,EUR,PAYMENTCARD,VISA,GB,1
04-27-2021 17:38:11,243277,EUR,PAYPAL,VISA,GB,1
02-03-2021 13:52:03,227940,GBP,PAYPAL,VISA,US,1
04-01-2021 23:14:39,20643,USD,PAYPAL,VISA,US,1
04-11-2021 17:53:35,18626,EUR,PAYPAL,MASTERCARD,GB,1
03-02-2021 01:01:10,309337,GBP,PAYMENTCARD,VISA,GB,1
01-17-2021 01:46:58,220884,EUR,PAYMENTCARD,VISA,GB,1
01-26-2021 17:56:19,121077,GBP,PAYMENTCARD,VISA,US,1
04-09-2021 18:07:50,319024,GBP,PAYMENTCARD,VISA,GB,1
02-26-2021 00:05:21,126156,AUD,PAYMENTCARD,MASTERCARD,IE,0
01-29-2021 00:50:32,311825,GBP,PAYPAL,VISA,GB,0
04-01-2021 16:56:02,371470,AUD,PAYMENTCARD,MASTERCARD,US,1
05-16-2021 12:37:16,204299,GBP,PAYMENTCARD,MASTERCARD,IE,1
05-28-2021 23:29:56,230015,AUD,PAYMENTCARD,VISA,GB,1
04-23-2021 21:31:34,153410,EUR,GOCARDLESS,VISA,GB,0
02-24-2021 10:09:47,23187,GBP,KLARNA,MASTERCARD,US,1
01-22-2021 03:17:09,4678,EUR,PAYMENTCARD,AMEX,US,1
05-02-2021 19:04:04,67912,GBP,PAYMENTCARD,VISA,GB,1
01-16-2021 06:45:06,151332,GBP,PAYMENTCARD,MASTERCARD,GB,0
02-20-2021 02:18:43,277503,CAD,PAYMENTCARD,AMEX,GB,1
01-20-2021 20:57:10,158209,AUD,PAYMENTCARD,VISA,GB,1
02-24-2021 09:25:44,241428,USD,PAYMENTCARD,MASTERCARD,GB,1
03-27-2021 08:36:50,336026,CAD,PAYPAL,MASTERCARD,GB,1
04-20-2021 19:18:27,370084,EUR,PAYMENTCARD,MASTERCARD,GB,1
01-22-2021 03:03:35,310373,GBP,APPLEPAY,MASTERCARD,GB,1
05-23-2021 09:06:19,90341,GBP,PAYPAL,MASTERCARD,AU,0
03-04-2021 00:50:35,229995,GBP,GOCARDLESS,VISA,GB,1
01-14-2021 10:54:30,32350,GBP,PAYPAL,VISA,GB,1
05-19-2021 15:09:08,217306,EUR,PAYMENTCARD,VISA,US,0
05-10-2021 15:23:07,262132,GBP,PAYMENTCARD,VISA,GB,1
02-16-2021 17:09:37,161688,USD,PAYMENTCARD,VISA,GB,1
04-01-2021 05:51:51,231991,USD,PAYMENTCARD,MASTERCARD,GB,1
04-13-2021 17:43:25,364260,USD,PAYPAL,MASTERCARD,GB,1
02-24-2021 19:56:10,189918,EUR,PAYMENTCARD,VISA,GB,1
03-17-2021 14:23:15,334264,EUR,PAYMENTCARD,VISA,GB,1
03-12-2021 21:38:16,100432,GBP,PAYMENTCARD,MASTERCARD,US,1
05-26-2021 02:44:53,379830,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-02-2021 23:35:02,271677,USD,PAYPAL,VISA,US,1
01-01-2021 22:13:12,264948,GBP,PAYMENTCARD,AMEX,US,1
05-05-2021 04:45:22,317994,AUD,PAYPAL,VISA,GB,1
04-07-2021 04:29:41,51386,EUR,APPLEPAY,VISA,US,1
02-12-2021 23:44:23,107949,EUR,PAYMENTCARD,VISA,US,1
04-19-2021 01:54:56,297255,USD,KLARNA,MASTERCARD,US,1
05-15-2021 01:07:07,189813,GBP,PAYPAL,VISA,US,1
04-19-2021 09:09:54,297140,EUR,PAYMENTCARD,MASTERCARD,GB,1
01-21-2021 09:11:19,138593,GBP,PAYMENTCARD,VISA,GB,1
01-04-2021 08:45:41,54738,GBP,PAYPAL,VISA,GB,1
01-28-2021 04:03:14,174361,USD,PAYPAL,VISA,US,1
04-06-2021 09:21:57,91422,AUD,PAYPAL,VISA,US,1
04-03-2021 02:42:40,231513,EUR,APPLEPAY,VISA,GB,1
03-10-2021 09:49:45,267304,EUR,PAYMENTCARD,MASTERCARD,GB,1
01-07-2021 06:11:15,356489,GBP,APPLEPAY,MASTERCARD,GB,1
02-09-2021 14:01:12,67695,USD,PAYMENTCARD,VISA,US,1
04-04-2021 20:44:29,154462,USD,PAYMENTCARD,AMEX,GB,1
03-20-2021 13:39:16,6999,USD,PAYMENTCARD,VISA,GB,1
02-24-2021 06:10:22,279203,EUR,PAYMENTCARD,MASTERCARD,US,1
01-20-2021 07:25:18,337770,AUD,PAYMENTCARD,VISA,GB,1
02-14-2021 12:32:33,130713,GBP,PAYMENTCARD,VISA,GB,1
03-17-2021 02:05:30,16400,EUR,PAYMENTCARD,VISA,IE,0
01-01-2021 16:36:13,190576,EUR,PAYPAL,VISA,US,1
01-17-2021 01:03:16,284834,USD,PAYPAL,VISA,GB,1
03-30-2021 16:00:18,122412,CAD,PAYPAL,VISA,GB,1
04-16-2021 07:11:31,136099,EUR,PAYMENTCARD,VISA,GB,1
03-18-2021 05:51:47,99987,EUR,PAYPAL,VISA,IE,1
02-19-2021 00:56:15,136997,USD,PAYMENTCARD,VISA,IE,0
05-30-2021 01:58:37,338542,USD,PAYMENTCARD,MASTERCARD,GB,1
03-17-2021 14:48:09,131138,USD,PAYPAL,AMEX,GB,1
04-10-2021 23:34:43,214440,SEK,PAYMENTCARD,MASTERCARD,GB,1
02-13-2021 01:50:32,161042,USD,PAYMENTCARD,MASTERCARD,US,1
01-16-2021 19:33:14,95075,GBP,KLARNA,VISA,US,1
05-20-2021 19:30:46,91901,EUR,PAYMENTCARD,MASTERCARD,US,0
04-19-2021 03:17:24,65928,GBP,PAYMENTCARD,VISA,GB,1
01-18-2021 19:42:28,59731,GBP,PAYMENTCARD,MASTERCARD,IE,1
05-14-2021 03:12:37,357720,CAD,PAYMENTCARD,AMEX,GB,1
04-04-2021 21:32:11,344506,USD,PAYPAL,VISA,GB,1
01-04-2021 06:20:09,261525,USD,PAYMENTCARD,MASTERCARD,GB,1
03-04-2021 22:44:56,376201,GBP,PAYMENTCARD,VISA,GB,1
01-25-2021 20:35:34,22862,CAD,PAYMENTCARD,AMEX,IE,1
03-30-2021 19:31:46,316331,EUR,PAYMENTCARD,VISA,US,1
04-07-2021 03:55:27,332814,GBP,PAYPAL,MASTERCARD,GB,1
02-22-2021 10:11:25,325306,GBP,KLARNA,MASTERCARD,GB,1
01-29-2021 20:58:32,3923,CAD,PAYMENTCARD,VISA,AU,1
05-04-2021 21:44:26,294328,GBP,PAYMENTCARD,VISA,GB,1
03-11-2021 23:35:14,269638,GBP,PAYMENTCARD,AMEX,US,1
05-30-2021 06:38:17,324490,GBP,PAYMENTCARD,VISA,GB,1
01-25-2021 17:56:28,205504,EUR,PAYPAL,VISA,GB,1
05-04-2021 14:16:22,326493,GBP,PAYMENTCARD,AMEX,US,1
03-10-2021 07:36:48,225660,GBP,PAYPAL,VISA,US,1
01-26-2021 11:56:38,32294,AUD,PAYPAL,VISA,US,1
02-27-2021 21:34:08,346470,USD,PAYMENTCARD,AMEX,US,1
05-20-2021 01:56:24,226810,EUR,PAYMENTCARD,VISA,GB,1
03-19-2021 07:54:31,375611,CAD,PAYMENTCARD,VISA,GB,0
02-22-2021 19:52:49,179641,GBP,PAYMENTCARD,VISA,GB,1
03-13-2021 10:08:50,120453,USD,PAYMENTCARD,VISA,GB,1
05-08-2021 12:31:13,60773,SEK,PAYMENTCARD,VISA,GB,1
01-04-2021 13:37:41,10265,SEK,PAYPAL,VISA,US,0
03-12-2021 08:29:59,48382,GBP,PAYMENTCARD,VISA,GB,1
03-23-2021 20:43:15,140099,EUR,PAYMENTCARD,VISA,US,1
03-01-2021 12:56:43,150172,SEK,PAYPAL,MASTERCARD,GB,0
02-28-2021 18:50:07,267300,USD,PAYMENTCARD,AMEX,US,1
03-23-2021 12:31:51,91985,USD,KLARNA,VISA,GB,1
03-13-2021 19:50:50,54274,GBP,PAYMENTCARD,MASTERCARD,US,1
01-09-2021 02:46:32,68994,GBP,PAYMENTCARD,MASTERCARD,IE,1
04-09-2021 08:51:39,258058,GBP,PAYMENTCARD,VISA,GB,1
05-17-2021 08:06:30,285137,GBP,PAYPAL,VISA,US,0
02-06-2021 23:02:28,46787,EUR,PAYPAL,VISA,US,1
01-31-2021 05:57:25,315245,USD,PAYMENTCARD,MASTERCARD,GB,1
02-19-2021 23:37:30,141004,USD,PAYMENTCARD,MASTERCARD,GB,1
03-17-2021 13:28:52,312254,AUD,PAYPAL,VISA,AU,1
01-29-2021 22:47:03,96466,EUR,PAYMENTCARD,AMEX,US,1
02-05-2021 14:39:08,204726,AUD,PAYMENTCARD,VISA,GB,1
01-11-2021 11:02:37,250974,GBP,PAYMENTCARD,AMEX,US,1
01-13-2021 15:10:04,221309,EUR,PAYMENTCARD,VISA,GB,1
05-22-2021 08:02:56,351654,GBP,PAYMENTCARD,VISA,GB,1
04-22-2021 04:05:35,69624,USD,PAYMENTCARD,AMEX,GB,1
04-27-2021 12:15:19,215597,EUR,PAYPAL,VISA,GB,1
05-11-2021 00:58:35,189848,GBP,PAYMENTCARD,VISA,GB,0
03-01-2021 22:57:05,42194,GBP,PAYPAL,MASTERCARD,US,0
03-07-2021 09:40:47,227173,GBP,PAYPAL,VISA,US,1
03-02-2021 09:05:46,94485,GBP,PAYMENTCARD,AMEX,GB,1
04-21-2021 04:09:18,302123,AUD,PAYPAL,VISA,GB,1
05-12-2021 09:58:38,104013,GBP,PAYPAL,MASTERCARD,GB,1
04-26-2021 21:29:46,97103,GBP,PAYMENTCARD,VISA,GB,0
01-01-2021 23:44:50,161338,GBP,PAYPAL,VISA,GB,1
03-28-2021 02:08:03,296767,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-20-2021 19:40:24,335915,GBP,PAYMENTCARD,VISA,GB,0
03-08-2021 22:04:31,22331,EUR,APPLEPAY,VISA,GB,0
03-13-2021 05:50:43,140331,EUR,GOCARDLESS,MASTERCARD,US,1
02-26-2021 01:37:33,77816,SEK,PAYMENTCARD,MASTERCARD,US,1
01-11-2021 21:09:24,278930,SEK,PAYMENTCARD,VISA,IE,1
02-06-2021 22:59:02,82724,GBP,KLARNA,MASTERCARD,GB,1
03-19-2021 08:59:29,2135,GBP,PAYMENTCARD,AMEX,GB,1
02-07-2021 19:04:56,54122,USD,PAYPAL,VISA,GB,1
01-08-2021 14:14:28,30751,GBP,APPLEPAY,MASTERCARD,GB,1
01-09-2021 18:38:31,335004,GBP,PAYMENTCARD,VISA,GB,1
03-28-2021 00:30:06,122878,USD,PAYMENTCARD,MASTERCARD,US,1
03-21-2021 11:19:05,131939,USD,PAYMENTCARD,VISA,GB,0
04-22-2021 04:19:31,9191,SEK,PAYMENTCARD,VISA,US,1
05-16-2021 22:32:11,292843,USD,PAYPAL,VISA,US,0
03-08-2021 17:28:55,247539,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-15-2021 06:01:35,139577,GBP,PAYMENTCARD,MASTERCARD,GB,0
03-16-2021 10:02:50,278084,EUR,PAYPAL,VISA,GB,1
01-26-2021 06:37:47,246268,GBP,KLARNA,VISA,GB,1
